Unnamed: 0,movie_id,title,tags
998,329833,Zoolander 2,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business. stupidity sequel fashion malemodel fashionmodel modeling BenStiller OwenWilson WillFerrell BenStiller
4751,33468,The Brain That Wouldn't Die,"Dr. Bill Cortner (Jason Evers) and his fiancée, Jan Compton (Virginia Leith), are driving to his lab when they get into a horrible car accident. Compton is decapitated. But Cortner is not fazed by this seemingly insurmountable hurdle. His expertise is in transplants, and he is excited to perform the first head transplant. Keeping Compton's head alive in his lab, Cortner plans the groundbreaking yet unorthodox surgery. First, however, he needs a body. transplantation experiment mutant brain fiancé surgeon stripclub stripper carcrash laboratory independentfilm gore disembodiedhead maddoctor bmovie decapitation severedhead caraccident violence transplant armrippedoff surgery JasonEvers VirginiaLeith DorisBrent JosephGreen"
1577,9715,Hope Floats,"Birdee Pruitt has been humiliated on live television by her best friend, Connie, who's been sleeping with Birdee's husband, Bill. Birdee tries starting over with her daughter, Bernice, by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin. As he helps Birdee get back on her feet, love begins to blossom. texas telegram despair leavingone'sfamily funeral costume loss highschool judgment dog pond SandraBullock HarryConnickJr. GenaRowlands ForestWhitaker"
4610,3078,It Happened One Night,"Ellie Andrews has just tied the knot with society aviator King Westley when she is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter Peter Warne. Actually, Warne doesn't give her any choice: either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what he wants... a really juicy newspaper story! miami referencetothebigbadwolf reporter ClarkGable ClaudetteColbert WalterConnolly FrankCapra"
1826,254024,The Face of an Angel,Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect. murderinvestigation KateBeckinsale CaraDelevingne DanielBrühl MichaelWinterbottom
3820,29715,Major Dundee,"During the last winter of the Civil War, cavalry officer Amos Dundee leads a contentious troop of Army regulars, Confederate prisoners and scouts on an expedition into Mexico to destroy a band of Apaches who have been raiding U.S. bases in Texas. mexico prisonersofwar apache raid confederate CharltonHeston RichardHarris JimHutton SamPeckinpah"
4798,36095,Cure,"A wave of gruesome murders is sweeping Tokyo. The only connection is a bloody X carved into the neck of each of the victims. In each case, the murderer is found near the victim and remembers nothing of the crime. Detective Takabe and psychologist Sakuma are called in to figure out the connection, but their investigation goes nowhere... japan prostitute hotel basedonnovel hallucination interview investigation murder junkyard interrogation stranger psychosis recordplayer mentalhospital neo-noir personalitydisorder serialkiler KojiYakusho MasatoHagiwara TsuyoshiUjiki KiyoshiKurosawa"
3299,149,Akira,"Childhood friends Tetsuo and Kaneda are pulled into the post-apocalyptic underworld of Neo-Tokyo and forced to fight for their very survival. Kaneda is a bike gang leader, and Tetsuo is a member of a tough motorcycle crew who becomes involved in a covert government project called Akira. But a bloody battle ensues when Kaneda sets out to save his friend. savingtheworld totaldestruction megacity streetgang underground general stadium experiment atomicbomb mutation dystopia army cyberpunk anime motorcyclegangs MitsuoIwata NozomuSasaki MamiKoyama KatsuhiroŌtomo"
440,12193,Four Christmases,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds. holiday romanticcomedy dysfunctionalfamily christmas VinceVaughn ReeseWitherspoon RobertDuvall SethGordon"
4761,322745,Counting,"An associative collection of visual impressions across fifteen chapters: a seagull in Porto, political posters in New York, an abstract painting in St. Petersburg, an abandoned video shop in Cairo and cats everywhere you look. JemCohen"
1100,38153,Shadow Conspiracy,"Bobby Bishop (Sheen) is a special assistant to the President of the United States. Accidentally, he meets his friend professor Pochenko on the street. Pochenko has time to tell Bishop about some conspiracy in the White House but then immediately gets killed by an assassin. Now bad guys are after Bobby as the only man who knows about a plot. Bishop must now not only survive, but to stop the conspirators from achieving their goal. And he doesn't know whom to trust. CharlieSheen DonaldSutherland LindaHamilton GeorgeP.Cosmatos"
3733,1088,Whale Rider,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny. ocean lossofmother tradition lossofbrother becominganadult roleofwomen empowerment newzealand maoritradition chief grandfathergranddaughterrelationship modernsociety whale patriarch stickfighting canoe patriarchy lossofwife womandirector KeishaCastle-Hughes RawiriParatene VickyHaughton NikiCaro"
2859,14976,Rachel Getting Married,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding. sister independentfilm maidofhonor AnneHathaway RosemarieDeWitt SebastianStan JonathanDemme
649,76493,The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed. kurdish SachaBaronCohen SayedBadreya AasifMandvi LarryCharles
1546,27569,Extraordinary Measures,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children, Megan and Patrick, are diagnosed with Pompe disease - a condition that prevents the body from breaking down sugar. With the support of his wife, Aileen, John ditches his career and teams with unconventional specialist Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of Megan and Patrick. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies. HarrisonFord BrendanFraser KeriRussell TomVaughan"
3862,256740,Wicked Blood,"Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization. AbigailBreslin JamesPurefoy SeanBean MarkYoung"
3322,36046,The Work and the Glory,"When Benjamin Steed and Mary Ann Steed relocate their family to upstate New York in the early 1800's, they unwittingly settle in a town divided along religious lines. After their new hired help turns out to be at the center of the uproar, each member of the Steed family must come to terms with their own beliefs in the face of heavy persecution. Together they struggle to weather the raging controversy surrounding a young man named Joseph Smith. SamHennings BrendaStrong EricJohnson RussellHolt"
4532,36825,The R.M.,"Jared Phelps (Kirby Heyborne) has completed two years of full-time missionary service for The Church of Jesus Christ of Latter-day Saints. His mission president has promised him that he will be blessed for his service, and he thinks he has it all worked out. His girlfriend has waited for him. His boss promised that he could have his old job back, and he has already sent his application to BYU. Everything that can go wrong does go wrong. His girlfriend dumps him. His loses his job, and he isn't accepted to BYU. Then, it gets even worse, and he has to decide if choosing the right is worth all the trouble. KirbyHeyborne KurtHale"
630,3981,What Women Want,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him. women telepathy supernaturalpowers advertisingexecutive womandirector HelenHunt MelGibson MarisaTomei NancyMeyers"
672,1427,Perfume: The Story of a Murderer,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume. paris femalenudity prostitute smalltown obsession orgy badsmell nudity lonewolf lavender nose childprodigy fishmarket daughter supernatural genius children'shome death perfume BenWhishaw SimonChandler DavidCalder TomTykwer"
1249,15556,At First Sight,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life. blind massagetherapist ValKilmer MiraSorvino KellyMcGillis IrwinWinkler
482,10197,Nine,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother. memory sidewalkcafe roomkey drivingacar coastline stairway searchformeaning sequins singingphotograph slidingdownapole costumedesigner duringcreditsstinger 1960s JudiDench DanielDay-Lewis MarionCotillard RobMarshall"
1584,10207,Message in a Bottle,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness. sailboat anonymousletter sailing loveletter bottle KevinCostner RobinWright PaulNewman LuisMandoki"
4453,84184,Celeste & Jesse Forever,"Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each other’s sentences. They are forever linked in their friends’ minds as the perfect couple – she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback? relationshipproblems malefemalerelationship divorce bestfriendsinlove RashidaJones AndySamberg ElijahWood LeeTolandKrieger"
4424,21283,Steppin: The Movie,"Every college campus has its rivalries and UTS is no different. At this university, the Geeks run the campus and the greatest Steppers are king of the hill. When a local radio station announces the beginning of the step competition season, the campus fraternities and sororities fight to recruit the best talent that will help them win the big-money prize. WesleyJonathan ChrysteePharris AnthonyAnderson MichaelTaliferro"
1462,11876,The Horseman on the Roof,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband. italian newlove provence horse exile JulietteBinoche OlivierMartinez PierreArditi Jean-PaulRappeneau"
3656,18442,Decoys,"Luke and Roger are just another couple of college guys trying to lose their virginity. But when Luke sees something unusual, he begins to suspect that the girls on campus aren't exactly...human. KimPoirier StefanievonPfetten EliasToufexis MatthewHastings"
3742,10331,Night of the Living Dead,"A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype. brothersisterrelationship cemetery gun gasstation lossoffather cellar house barricade zombie trapped bitten DuaneJones JudithO'Dea KarlHardman GeorgeA.Romero"
2578,12212,Urban Legends: Final Cut,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country in 'Urban Legends: Final Cut', the suspenseful follow up to the smash hit 'Urban Legend'. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect. 'Urban Legends: Final Cut' is an edge-of-your-seat thriller that will keep you guessing until the shocking climax. filmmaking highschool sequel serialkiller slasher aftercreditsstinger JenniferMorrison MatthewDavis LorettaDevine JohnOttman"
49,64682,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await. basedonnovel infidelity obsession hope 3d LeonardoDiCaprio TobeyMaguire CareyMulligan BazLuhrmann"
4126,22913,24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together. transporter sport friends nottingham BobHoskins DannyNussbaum BruceJones ShaneMeadows"
2857,46889,Living Out Loud,"Dramatic comedy about two unlikely people who find each other while looking for love. Judith Nelson (Holly Hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (Martin Donovan), has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey (Queen Latifah), who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices Pat (Danny De Vito), the elevator operator in her building. femaleprotagonist relationship divorce brooklynbridge HollyHunter DannyDeVito QueenLatifah RichardLaGravenese"
858,145220,Muppets Most Wanted,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick. musical themuppets RickyGervais TyBurrell TinaFey JamesBobin"
1072,232672,Blended,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship. africa blinddate relationship familyvacation family DrewBarrymore AdamSandler WendiMcLendon-Covey FrankCoraci"
719,13576,This Is It,"A compilation of interviews, rehearsals and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London. popstar music concert aftercreditsstinger duringcreditsstinger MichaelJackson Orianthi KennyOrtega KennyOrtega"
4298,39939,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory. alcohol radio policechief highway cops brokenlizard marijuana drughumor policecorruption aftercreditsstinger duringcreditsstinger shenanigans JayChandrasekhar SteveLemme KevinHeffernan JayChandrasekhar"
2631,38031,You Will Meet a Tall Dark Stranger,"Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married. GemmaJones AnthonyHopkins NaomiWatts WoodyAllen"
1660,8054,The Imaginarium of Doctor Parnassus,A traveling theater company gives its audience much more than they were expecting. circus immortality elderly aftercreditsstinger duringcreditsstinger ChristopherPlummer HeathLedger JohnnyDepp TerryGilliam
1656,11058,Godsend,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth. schizophrenia clone lossofson nightmare doctor GregKinnear RebeccaRomijn RobertDeNiro NickHamm"
2425,26602,Summer Catch,"A coming-of-age romantic comedy set against the backdrop of the Cape Cod Baseball League. Local boy Ryan Dunne (Freddie Prinze Jr.), now a pitcher for Boston College, meets Tenley Parrish (Jessica Biel), the daughter of a wealthy couple who summer on the Cape. Ryan and Tenley fall in love, much to the chagrin of their families, while Ryan clings to one last hope of being discovered and signed to a pro baseball contract. beach baseball sport bikini party love romance pool summer flashback FreddiePrinzeJr. JessicaBiel FredWard MikeTollin"
3289,30141,The Singing Detective,"From his hospital bed, a writer suffering from a skin disease hallucinates musical numbers and paranoid plots. RobertDowneyJr. RobinWright MelGibson KeithGordon"
4033,46849,Eye of the Dolphin,"Alyssa is a troubled 14-year old, suspended from school a year after her mother has drowned. Her grandmother Lucy, at wit's end, decides to take Alyssa to her father, James, whom Alyssa thought was dead for years. He studies dolphin communication at Smith's Point, on the Grand Bahama Island. James has not known of Alyssa's existence and is clueless about parenthood. The women arrive at the same time that James may lose his research operation to a tourist attraction. Father, daughter, dolphins, and town are on a collision course. Alyssa and James get encouragement from James's girlfriend and her father. It's the dolphins who can teach, and Alyssa who discovers how to listen. dolphin island research tourist town CarlySchroeder AdrianDunbar GeorgeHarris MichaelD.Sellers"
4784,38780,Rampage,"The boredom of small town life is eating Bill Williamson alive. Feeling constrained and claustrophobic in the meaningless drudgery of everyday life and helpless against overwhelming global dissolution, Bill begins a descent into madness. His shockingly violent plan will shake the very foundations of society by painting the streets red with blood. rampage massacre killingspree BrendanFletcher ShaunSipos MichaelParé UweBoll"
3090,29339,Nicholas Nickleby,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle. CharlieHunnam NathanLane JimBroadbent DouglasMcGrath"
4307,60400,The Blue Bird,"Set in mid-Europe sometime in the late 18th century where Mytyl (Shirley Temple), the bratty daughter of a woodcutter (Russell Hicks), finds a unique bird in the Royal Forest and selfishly refuses to give it to her sick friend. That night, she is visited in a dream by a fairy named Berylune (Jessie Ralph ) who sends her and her brother Tyltyl (Johnny Russell) to search for the Blue Bird of Happiness. To accompany them, the fairy magically transforms their dog Tylo (Eddie Collins), cat Tylette (Gale Sondergaard), and lantern (""Light"") into human form. The children have a number of adventures. The dream journey makes Mytyl awake as a kinder and gentler girl who has learned to appreciate all the comforts and joys of her home and family. bird ShirleyTemple SpringByington NigelBruce WalterLang"
4573,15624,Conversations with Other Women,"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present. dialogue talking bridesmaid weddingreception wedding dialoguedriven HelenaBonhamCarter AaronEckhart YuryTsykun HansCanosa"
3863,299145,Stranded,"After the brutal murder of his beloved brother, a small-town surfer seeks revenge against the gang of merciless thugs he holds responsible. However, when another tragedy brings him face to face with the consequences of his actions, he must seek forgiveness from the very people he despises most. revenge murder u.s.marine ScottEastwood RitaWilson JeffFahey DanielPetrie,Jr."
2606,13539,Here On Earth,A rich college kid is taught a lesson after a joy ride ends up destroying a country restaurant. carrace privateschool diner LeeleeSobieski ChrisKlein JoshHartnett MarkPiznarski
1385,13920,Radio,"High school football coach, Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community. biography friendship sport CubaGoodingJr. EdHarris AlfreWoodard MikeTollin"
3565,211954,Instructions Not Included,"Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico. bachelor vespa LoretoPeralta EugenioDerbez JessicaLindsey EugenioDerbez"
1399,5516,The Ladykillers,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman. churchchoir hidingplace garbage duringcreditsstinger TomHanks IrmaP.Hall MarlonWayans JoelCoen"
1195,50348,The Lincoln Lawyer,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills. judge arrest jury privateinvestigator MatthewMcConaughey MarisaTomei RyanPhillippe BradFurman
1408,2447,The Nativity Story,"Mary and Joseph make the hard journey to Bethlehem for a blessed event in this retelling of the Nativity story. This meticulously researched and visually lush adaptation of the biblical tale follows the pair on their arduous path to their arrival in a small village, where they find shelter in a quiet manger and Jesus is born. jesuschrist bible threekings archangelgabriel christian blessedhope wisemen womandirector KeishaCastle-Hughes OscarIsaac HiamAbbass CatherineHardwicke"
3555,16633,Somewhere in Time,"Young writer, Richard Collier is met on the opening night of his first play by an old lady who begs him to, ""Come back to me."" Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. They fall in love, a matching that is not appreciated by her manager. Can their love outlast the immense problems caused by their 'time"" difference, and can Richard remain in a time that is not his? timetravel playwright 1910s ChristopherReeve JaneSeymour ChristopherPlummer JeannotSzwarc"
1798,7445,Brothers,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem. brotherbrotherrelationship brother-in-law lossofhusband warinafghanistan sister-in-law TobeyMaguire JakeGyllenhaal NataliePortman JimSheridan"
1475,2900,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person? wifehusbandrelationship spacetravel space mission pregnancy astronaut JohnnyDepp CharlizeTheron JoeMorton RandRavich"
3002,10426,Friday After Next,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down. guard shoppingmall thief drug IceCube MikeEpps JohnWitherspoon MarcusRaboy
35,8373,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war. egypt sun chaos symbol artifact transformers tank robot imax duringcreditsstinger ShiaLaBeouf MeganFox JoshDuhamel MichaelBay"
4678,391,A Fistful of Dollars,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit. gangwar victimofmurder greed hostility spaghettiwestern ClintEastwood MarianneKoch GianMariaVolonté SergioLeone"
2345,9610,Conan the Destroyer,"Based on a character created by Robert E. Howard, this fast-paced, occasionally humorous sequel to Conan the Barbarian features the hero (Arnold Schwarzenegger) as he is commissioned by the evil queen Taramis (Sarah Douglas) to safely escort a teen princess (Olivia D'Abo) and her powerful bodyguard (Wilt Chamberlain) to a far away castle to retrieve the magic Horn of Dagon. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro (Mako), the wild woman Zula (Grace Jones), and the inept Malak (Tracey Walter). Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land. swordplay sword magic warriorwoman lonewolf wizardry royalty barbarian swordandsorcery ArnoldSchwarzenegger GraceJones WiltChamberlain RichardFleischer"
4380,47686,Dream with the Fishes,"Terry is a suicidal voyeur who treats a dying addict to a final binge, but Terry will only do this if he promises to kill him. independentfilm DavidArquette BradHunt KathrynErbe"
2359,38665,The Legend of the Lone Ranger,"When the young Texas Ranger, John Reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, Butch Cavendich, he is rescued by an old childhood Comanche friend, Tonto. When he recovers from his wounds, he dedicates his life to fighting the evil that Cavendich represents. To this end, John Reid becomes the great masked western hero, The Lone Ranger. With the help of Tonto, the pair go to rescue President Grant when Cavendich takes him hostage. loneranger wildbillhickok buffalobill theloneranger ChristopherLloyd MattClark JuaninClay WilliamA.Fraker"
2206,6963,The Weather Man,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive. newyork chicago midlifecrisis television daughter father weatherman terminalillness wettermann NicolasCage MichaelCaine HopeDavis GoreVerbinski"
3505,13827,"Surfer, Dude",A wave twisting tale of a soul searching surfer experiencing an existential crisis. surfing sport MatthewMcConaughey JeffreyNordling WillieNelson S.R.Bindler
1286,19495,Nomad: The Warrior,"The Nomad is a historical epic set in 18th-century Kazakhstan. The film is a fictionalised account of the youth and coming-of-age of Ablai Khan, as he grows and fights to defend the fortress at Hazrat-e Turkestan from Dzungar invaders. KunoBecker JayHernandez JasonScottLee SergeiBodrovJr."
349,116745,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing. himalaya photographer magazine iceland daydream photograph shark firedfromthejob skateboard dreamer onlinedating daydreaming BenStiller KristenWiig PattonOswalt BenStiller
4049,61038,Go for It!,"Carmen is a good student with a bad attitude who lives for dancing in the underground clubs of Chicago. She yearns to be 'somebody' but is afraid to believe in herself. Her immigrant Mexican, working-class parents want her to stay in school and get an education, so she attends junior college while working at a grocery store. Carmen's professor catches her performing one day in the neighborhood and challenges her to audition to a formal dance school in California. She gets into a fight with her chaotic family and runs away to her best friend Gina's place only to find out Gina's been getting beat up by her boyfriend. Meanwhile, Carmen's boyfriend, Jared wants her to commit and move in with him. Pulled apart in every direction, her dream of dancing fades. Can Carmen overcome her fears and take the biggest chance of her life, or will she succumb to her self-doubt? dancing chicago womandirector AimeeGarcia AlBandiero JossaraJinaro CarmenMarron"
2692,14557,Dead Man on Campus,"Josh Miller (Tom Everett Scott) is a studious and responsible pre-med student entering college as a freshman. His wild, hard-partying roommate Cooper Frederickson (Mark-Paul Gosselaar), on the other hand, is a spoiled rich kid who never studies and spends his time getting drunk and ogling co-eds. Before long, Cooper's fun-filled lifestyle has corrupted Josh, and both are on the verge of flunking out. college drug fraternityhouse pot teensuicide autopsyroom TomEverettScott Mark-PaulGosselaar PoppyMontgomery AlanCohn"
3667,292481,Henry & Me,"Henry &amp; Me tells the courageous story of Jack (AUSTIN WILLIAMS), a brave young boy who is dealt a life changing blow. Low on confidence and filled with self-doubt, hope seems lost until a mysterious stranger named Henry (RICHARD GERE) appears. With the touch of his pin, Henry sweeps Jack away to a magical world where illness no longer exists and New York Yankee legends play forever. The incredible journey brings Jack face to face with Babe Ruth (CHAZZ PALMINTERI), Thurman Munson (PAUL SIMON), Lefty Gomez (LUIS GUZMAN) and Mickey Mantle (DAVID MANTLE) – who all teach Jack to face his fears and never give up. The movie climaxes at Yankee stadium, where Jack must test his newfound courage to save the season and find his way home. Featuring an all star-cast of unforgettable characters, Henry &amp; Me is heartwarming movie experience for the entire family with a message of hope… when life throws a curve… swing away! baseball surrealism children newyorkyankees RichardGere LuisGuzmán ChazzPalminteri BarrettEsposito"
3033,9362,Tremors,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground. nevada smalltown tractor stranded cultfavorite tentacle rural graboids seismologist binoculars maneatenbymonster giantworm KevinBacon FredWard FinnCarter RonUnderwood"
1681,215211,Grace of Monaco,"The story of former Hollywood star Grace Kelly's crisis of marriage and identity, during a political dispute between Monaco's Prince Rainier III and France's Charles De Gaulle, and a looming French invasion of Monaco in the early 1960s. monaco prince NicoleKidman MiloVentimiglia PazVega OlivierDahan"
1443,6575,Walk Hard: The Dewey Cox Story,Singer Dewey Cox overcomes adversity to become a musical legend. musicrecord rockandroll pop hip-hop fabfour blues popstar rapper recordproducer rock music musicinstrument wedding extramaritalaffair aftercreditsstinger JohnC.Reilly JennaFischer TimMeadows JakeKasdan
3028,268238,The Second Best Exotic Marigold Hotel,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel. india retirementhome DevPatel JudiDench RichardGere JohnMadden
1671,2008,The Promise,"An orphaned girl, driven by poverty at such a young age, makes a promise with an enchantress. In return for beauty and the admiration of every man, she will never be with the man she loves. This spell cannot be broken unless the impossible happens: snow falling in spring and the dead coming back to life. Now a grown and beautiful princess, she regrets her promise, for all of the men she's loved has always been met with tragedy. In love again with a man behind a red armor and a golden mask who rescues her from death, she is tormented by their inevitable parting. Meanwhile, Kunlun, the slave of a great general, is searching for the lost memories of a family he once had. Soon the fate of these two intertwine when the princess believes the general to be her hero, thus pulling him into this web of fate. What end will befallen our three characters? Are their fates already sealed by a higher power, or can they still choose a life they want? servant emperor battleassignment CeciliaCheung LiuYe HongChen ChenKaige"
2759,1251,Letters from Iwo Jima,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it. worldwarii cave dyinganddeath pacifictheater japanesearmy imperialjapan KenWatanabe KazunariNinomiya TsuyoshiIhara ClintEastwood"
1179,7461,Vantage Point,The attempted assassination of the American President is told and re-told from several different perspectives. bomb terror spain usapresident terrorist waragainstterror camera carjourney press television camcorder bodyguard safety terrorcell limousine media securityguard DennisQuaid MatthewFox ForestWhitaker PeteTravis
3933,252,Willy Wonka & the Chocolate Factory,Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers? chocolate factoryworker basedonnovel candy tvaddictedperson overweightchild grandfathergrandsonrelationship factory musical single teacher GeneWilder JackAlbertson PeterOstrum MelStuart
3602,26748,Lone Star,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town. sheriff familysecrets neo-western darksecrets ChrisCooper MatthewMcConaughey ElizabethPeña JohnSayles"
